id_order;reference;id_customer;total_paid;payment;current_state;date_add
3412;TRDNUOXFD;19803;106700.000000;"Pagos por transferencia bancaria";5;"2025-01-03 10:07:39"
3411;YEMUJKNBV;20140;107860.000000;"Pagos por transferencia bancaria";5;"2025-01-03 08:41:26"
3410;OZQJKWUHM;13028;105150.000000;"Webpay Plus REST";5;"2025-01-03 07:10:39"
3409;RXOGQHLXX;41217;105248.000000;"Webpay Plus REST";5;"2025-01-03 06:48:44"
3408;UZNJOKVIB;23766;458565.000000;"Webpay Plus REST";4;"2025-01-03 01:14:31"
3407;IKEBNCMKR;41590;122200.000000;"Webpay Plus REST";5;"2025-01-03 00:21:48"
3406;DENQFJCLW;39459;58140.000000;"Webpay Plus REST";5;"2025-01-03 00:03:49"
3405;CULQEQAHO;39850;65282.000000;"Pagos por transferencia bancaria";5;"2025-01-02 23:42:27"
3404;WMYHGNFFO;40942;106300.000000;"Pagos por transferencia bancaria";5;"2025-01-02 23:38:35"
3403;YPYKRROUN;30039;123975.000000;"Webpay Plus REST";5;"2025-01-02 23:38:34"
3402;UETTHPQUA;40908;111400.000000;"Pagos por transferencia bancaria";5;"2025-01-02 22:01:33"
3401;LOYSXLERV;11932;308400.000000;"Webpay Plus REST";4;"2025-01-02 21:44:19"
3400;FYWQKAGCO;35672;101900.000000;"Webpay Plus REST";5;"2025-01-02 21:32:56"
3399;KAQDKVDQC;41603;68348.000000;"Webpay Plus REST";5;"2025-01-02 21:14:26"
3398;MTAAZMHDP;29876;325000.000000;"Webpay Plus REST";4;"2025-01-02 21:12:43"
3397;SDDGSILOQ;13561;224820.000000;"Webpay Plus REST";5;"2025-01-02 17:56:43"
3396;CRQRWWPUA;37233;114100.000000;"Webpay Plus REST";5;"2025-01-02 17:56:30"
3395;QLNYICDCQ;41599;315000.000000;"Pagos por transferencia bancaria";6;"2025-01-02 17:35:09"
3394;ACMYAIXKZ;41596;106600.000000;"Webpay Plus REST";5;"2025-01-02 16:47:17"
3393;MXWNCXJQY;41597;469900.000000;"Webpay Plus REST";4;"2025-01-02 16:46:01"
3392;HTZNAHMCI;23215;301600.000000;"Webpay Plus REST";4;"2025-01-02 16:43:21"
3391;NYODQEYGG;25715;143300.000000;"Webpay Plus REST";5;"2025-01-02 16:40:34"
3390;PAATVXNZM;22823;186599.000000;"Webpay Plus REST";5;"2025-01-02 15:45:31"
3389;RCMDXVKYY;11824;576360.000000;"Webpay Plus REST";4;"2025-01-02 15:42:19"
3388;XGZDKKUFJ;41594;3070480.000000;"Webpay Plus REST";4;"2025-01-02 15:23:58"
3387;BWSIUXMQO;41595;59290.000000;"Webpay Plus REST";4;"2025-01-02 15:07:24"
3386;SOXYTYHNB;31857;61105.000000;"Webpay Plus REST";5;"2025-01-02 15:02:26"
3385;ZSAKAMLUU;16842;100500.000000;"Pagos por transferencia bancaria";5;"2025-01-02 14:55:29"
3384;SYAAJVHCJ;21524;223590.000000;"Webpay Plus REST";5;"2025-01-02 14:48:24"
3383;PNSVAHEJN;41591;65328.000000;"Webpay Plus REST";5;"2025-01-02 14:00:14"
3382;VGOFDHWIE;18627;103130.000000;"Webpay Plus REST";5;"2025-01-02 13:25:31"
3381;TKYPPHREA;28493;103300.000000;"Webpay Plus REST";5;"2025-01-02 12:59:20"
3380;DVEUSZACN;41529;138300.000000;"Webpay Plus REST";4;"2025-01-02 12:49:47"
3379;NVMVCIIEP;29838;159900.000000;"Pagos por transferencia bancaria";5;"2025-01-02 12:34:09"
3378;MRDYHREPD;19502;233900.000000;"Pagos por transferencia bancaria";5;"2025-01-02 11:33:30"
3377;TSOEIEGTF;28593;109360.000000;"Webpay Plus REST";5;"2025-01-02 11:23:47"
3376;OOFGZEGPX;13782;271950.000000;"Pagos por transferencia bancaria";5;"2025-01-02 10:47:37"
3375;WZDVJFJEW;40217;115200.000000;"Pagos por transferencia bancaria";5;"2025-01-02 09:11:38"
3374;MXXOTTRDP;35976;188600.000000;"Webpay Plus REST";5;"2025-01-02 08:04:11"
3373;GMMJJUHLG;41346;82535.000000;"Webpay Plus REST";5;"2025-01-01 23:59:01"
3372;VTVAXQQEZ;41560;178200.000000;"Webpay Plus REST";5;"2025-01-01 23:57:02"
3371;EKAPLYHHJ;18527;537160.000000;"Webpay Plus REST";4;"2025-01-01 22:41:08"
3370;BJDQHLACZ;31268;179260.000000;"Webpay Plus REST";5;"2025-01-01 22:35:11"
3369;EFCEZLXMN;41581;57383.000000;"Webpay Plus REST";5;"2025-01-01 22:25:40"
3368;ETYXWZTEN;11414;58215.000000;"Webpay Plus REST";5;"2025-01-01 19:45:53"
3367;AOHRDOUOJ;41580;83540.000000;"Webpay Plus REST";5;"2025-01-01 19:37:53"
3366;RTZBZIXHY;22543;140500.000000;"Webpay Plus REST";5;"2025-01-01 17:39:25"
3365;ZZFEKEXFB;20532;230090.000000;"Webpay Plus REST";5;"2025-01-01 17:01:57"
3364;RZWWUDELD;24718;56580.000000;"Webpay Plus REST";5;"2025-01-01 17:00:54"
3363;UWETUNNQU;39354;56535.000000;"Pagos por transferencia bancaria";5;"2025-01-01 16:14:25"
3362;JGUCAJMPJ;39396;132300.000000;"Webpay Plus REST";5;"2025-01-01 11:15:32"
3361;DRAQGPQAE;38512;121800.000000;"Webpay Plus REST";4;"2025-01-01 01:28:04"
3360;EILVSQEDC;41573;156000.000000;"Webpay Plus REST";5;"2024-12-31 23:17:59"
3359;IYERVULKM;11919;725705.000000;"Webpay Plus REST";4;"2024-12-31 21:20:56"
3358;RAZOLLBYR;32263;207600.000000;"Pagos por transferencia bancaria";5;"2024-12-31 17:22:08"
3357;DPZYFLRGV;11980;106600.000000;"Webpay Plus REST";5;"2024-12-31 16:52:01"
3356;YBYGKHNGL;32047;296000.000000;"Webpay Plus REST";5;"2024-12-31 16:09:49"
3355;HXSOTURWC;41568;121400.000000;"Webpay Plus REST";5;"2024-12-31 16:03:08"
3354;ZZQLKVCRV;41567;56215.000000;"Webpay Plus REST";5;"2024-12-31 15:01:14"
3353;EMRGCWORP;20821;410800.000000;"Webpay Plus REST";4;"2024-12-31 14:56:08"
3352;LAZSKSZCW;28716;229900.000000;"Pagos por transferencia bancaria";5;"2024-12-31 14:08:30"
3351;PXGIQFXZD;36080;355900.000000;"Webpay Plus REST";4;"2024-12-31 13:00:43"
3350;IWKIIBHBL;37904;106800.000000;"Pagos por transferencia bancaria";5;"2024-12-31 11:52:06"
3349;YOOGALZIM;38170;107900.000000;"Webpay Plus REST";5;"2024-12-31 10:45:24"
3348;ZGZRVXXTD;40028;102620.000000;"Webpay Plus REST";5;"2024-12-31 09:46:40"
3347;XFSNYWHWT;17566;238200.000000;"Pagos por transferencia bancaria";5;"2024-12-31 07:31:43"
3346;MUCRTUEDJ;34904;146100.000000;"Webpay Plus REST";5;"2024-12-31 01:45:51"
3345;CKFMMKMMO;5113;505600.000000;"Pagos por transferencia bancaria";6;"2024-12-31 00:55:23"
3344;AZUDGMRQY;28716;205020.000000;"Pagos por transferencia bancaria";5;"2024-12-31 00:14:58"
3343;ZXEKWNRQV;19511;268880.000000;"Webpay Plus REST";5;"2024-12-31 00:02:37"
3342;FMTXZVDQW;12544;157100.000000;"Webpay Plus REST";5;"2024-12-30 23:05:32"
3341;NCZHBASWS;40325;100980.000000;"Pagos por transferencia bancaria";6;"2024-12-30 22:41:26"
3340;NDRDGFANI;34561;75748.000000;"Webpay Plus REST";5;"2024-12-30 21:28:40"
3339;FFILGVNHH;28716;184200.000000;"Pagos por transferencia bancaria";5;"2024-12-30 19:25:55"
3338;PGLJXIOZY;36862;311900.000000;"Webpay Plus REST";4;"2024-12-30 18:02:01"
3337;NELOXAXOM;39649;136310.000000;"Webpay Plus REST";5;"2024-12-30 17:52:36"
3336;OOROCJIFG;40869;204920.000000;"Pagos por transferencia bancaria";5;"2024-12-30 17:01:57"
3335;SLTDAJMMA;36636;102850.000000;"Webpay Plus REST";5;"2024-12-30 16:47:39"
3334;CILSYSTBY;32376;51750.000000;"Webpay Plus REST";4;"2024-12-30 15:57:56"
3333;FXNQUNEPN;41325;60881.000000;"Webpay Plus REST";5;"2024-12-30 15:11:22"
3332;EIBWMCIEK;34794;192270.000000;"Webpay Plus REST";5;"2024-12-30 14:31:09"
3331;SOFTBIKSR;17130;232660.000000;"Pagos por transferencia bancaria";5;"2024-12-30 13:55:32"
3330;APPPLVYZP;41493;399900.000000;"Webpay Plus REST";4;"2024-12-30 12:55:28"
3329;ZIPWEBCYM;39925;178500.000000;"Webpay Plus REST";5;"2024-12-30 12:03:16"
3328;CRQOKNSLG;36317;148700.000000;"Webpay Plus REST";5;"2024-12-30 11:11:26"
3327;TNSENGXWD;29046;166900.000000;"Webpay Plus REST";5;"2024-12-30 11:02:34"
3326;SWOTEDFQV;11983;185200.000000;"Pagos por transferencia bancaria";5;"2024-12-30 10:10:42"
3325;QYCJEPOKT;41556;219900.000000;"Webpay Plus REST";5;"2024-12-30 10:07:02"
3324;VFYXDHUSV;17773;111600.000000;"Webpay Plus REST";5;"2024-12-30 10:06:31"
3323;MYZSEXQWG;12626;147910.000000;"Pagos por transferencia bancaria";5;"2024-12-30 08:22:13"
3322;AIETDHMZK;30289;107920.000000;"Webpay Plus REST";5;"2024-12-30 03:12:29"
3321;QDNHFNBFP;41530;105700.000000;"Webpay Plus REST";5;"2024-12-30 00:56:47"
3320;TQAKLFKRB;31476;369000.000000;"Webpay Plus REST";4;"2024-12-30 00:24:02"
3319;EUGDMFEZM;41552;150200.000000;"Webpay Plus REST";5;"2024-12-30 00:15:05"
3318;HOBATRFQV;31356;83712.000000;"Webpay Plus REST";5;"2024-12-30 00:05:36"
3317;QPJCRJDHG;26356;880990.000000;"Webpay Plus REST";4;"2024-12-29 23:55:23"
3316;LIZASRVKX;32086;101400.000000;"Pagos por transferencia bancaria";5;"2024-12-29 23:33:04"
3315;AQDZHOCXO;30039;783379.000000;"Webpay Plus REST";4;"2024-12-29 23:31:38"
3314;APGXKKZJD;41507;111350.000000;"Webpay Plus REST";4;"2024-12-29 23:22:41"
3313;PWDMHEJBO;15852;157900.000000;"Webpay Plus REST";5;"2024-12-29 21:04:02"
3312;OBWYEDENY;36679;104000.000000;"Webpay Plus REST";5;"2024-12-29 20:42:53"
3311;LHTRGIYTG;33208;104450.000000;"Webpay Plus REST";5;"2024-12-29 20:32:31"
3310;ULNWDQHOK;41547;102948.000000;"Webpay Plus REST";5;"2024-12-29 18:53:30"
3309;HYIYSIVHD;40513;57700.000000;"Webpay Plus REST";4;"2024-12-29 18:07:12"
3308;HGVYYDHOU;15192;421990.000000;"Pagos por transferencia bancaria";4;"2024-12-29 17:41:44"
3307;MQUIRJWXT;31779;108000.000000;"Pagos por transferencia bancaria";6;"2024-12-29 17:16:43"
3306;XCORBHAXY;915;44600.000000;"Pagos por transferencia bancaria";4;"2024-12-29 17:06:13"
3305;XCORBHAXY;915;192600.000000;"Pagos por transferencia bancaria";5;"2024-12-29 17:05:49"
3304;THQRTGAZD;13152;116100.000000;"Pagos por transferencia bancaria";5;"2024-12-29 16:18:25"
3303;KFYIHKTVM;23547;100300.000000;"Webpay Plus REST";5;"2024-12-29 15:44:57"
3302;LFWGLQGMD;14993;100160.000000;"Webpay Plus REST";5;"2024-12-29 15:22:36"
3301;DNCDPXIZC;25608;253460.000000;"Pagos por transferencia bancaria";5;"2024-12-29 15:20:31"
3300;UOVTZQPNA;39229;113000.000000;"Webpay Plus REST";5;"2024-12-29 15:07:49"
3299;FDLEVYRSS;32670;111800.000000;"Webpay Plus REST";5;"2024-12-29 14:13:42"
3298;SLHVDHJKB;41014;231400.000000;"Webpay Plus REST";5;"2024-12-29 13:49:33"
3297;HGDFQQWVZ;39038;60000.000000;"Webpay Plus REST";4;"2024-12-29 13:45:52"
3296;OMMDPAWUW;39182;64254.000000;"Webpay Plus REST";5;"2024-12-29 13:32:03"
3295;TXMJTYIDR;40869;354630.000000;"Pagos por transferencia bancaria";4;"2024-12-29 13:07:15"
3294;CDKLHOFHK;16878;153600.000000;"Webpay Plus REST";5;"2024-12-29 12:23:32"
3293;GLRMESUMI;25484;101800.000000;"Webpay Plus REST";5;"2024-12-29 12:05:23"
3292;JECIDZWKR;41544;82335.000000;"Webpay Plus REST";5;"2024-12-29 11:15:00"
3291;VGAGYBIOG;41542;51300.000000;"Webpay Plus REST";4;"2024-12-29 09:15:03"
3290;DIROXVCXI;41538;97348.000000;"Webpay Plus REST";5;"2024-12-29 00:40:25"
3289;DFQLOGTTK;15432;157800.000000;"Webpay Plus REST";5;"2024-12-29 00:37:58"
3288;ELMZKIZIS;21422;73300.000000;"Webpay Plus REST";4;"2024-12-28 22:52:18"
3287;MKVNSOWXG;41536;98800.000000;"Webpay Plus REST";4;"2024-12-28 22:39:45"
3286;IKFLGUDLP;15781;162500.000000;"Pagos por transferencia bancaria";5;"2024-12-28 22:30:47"
3285;JNXDPSXRA;41537;58767.000000;"Webpay Plus REST";5;"2024-12-28 21:08:17"
3284;HIZTVGVFS;41535;60658.000000;"Webpay Plus REST";5;"2024-12-28 20:31:46"
3283;FVPRVQBVS;41534;71383.000000;"Webpay Plus REST";5;"2024-12-28 19:19:51"
3282;DMTHRTHSR;41533;82948.000000;"Webpay Plus REST";5;"2024-12-28 19:09:03"
3281;SXBRKUASB;784;326160.000000;"Pagos por transferencia bancaria";4;"2024-12-28 18:06:14"
3280;KARONMFCY;38669;57979.000000;"Webpay Plus REST";5;"2024-12-28 16:59:39"
3279;CABGCZIAR;11906;58600.000000;"Webpay Plus REST";4;"2024-12-28 16:18:06"
3278;FRBEPXYHM;41139;105400.000000;"Webpay Plus REST";5;"2024-12-28 15:07:56"
3277;KVUERIRLM;33572;58600.000000;"Webpay Plus REST";4;"2024-12-28 14:11:17"
3276;XPIXCNVOH;39008;581930.000000;"Pagos por transferencia bancaria";4;"2024-12-28 13:40:41"
3275;JRRBLBLQR;38986;125800.000000;"Webpay Plus REST";5;"2024-12-28 13:32:11"
3274;TJUMEUDQH;8496;138100.000000;"Pagos por transferencia bancaria";5;"2024-12-28 13:22:50"
3273;LQOZBQSGU;17054;287600.000000;"Webpay Plus REST";5;"2024-12-28 12:20:54"
3272;SYOTBRLKW;11226;643700.000000;"Webpay Plus REST";4;"2024-12-28 11:41:45"
3271;ESIJKCJJB;41012;156800.000000;"Webpay Plus REST";5;"2024-12-28 05:20:03"
3270;JJJFIAMPR;28385;639200.000000;"Webpay Plus REST";4;"2024-12-28 00:03:27"
3269;MBBSLDFAH;41523;63048.000000;"Webpay Plus REST";5;"2024-12-27 23:54:15"
3268;QRKVIYIRP;14800;113700.000000;"Pagos por transferencia bancaria";5;"2024-12-27 23:03:09"
3267;JMYBJODMQ;36479;151930.000000;"Webpay Plus REST";5;"2024-12-27 21:41:46"
3266;GCXXRGNHX;36395;238800.000000;"Webpay Plus REST";5;"2024-12-27 20:21:19"
3265;PQXZQZOQK;18570;134000.000000;"Webpay Plus REST";5;"2024-12-27 20:12:10"
3264;NDNJQGFHG;12257;80745.000000;"Webpay Plus REST";5;"2024-12-27 20:10:04"
3263;MIUJATRCC;41519;119300.000000;"Webpay Plus REST";5;"2024-12-27 19:12:38"
3262;RVSZDPHSS;41518;153500.000000;"Webpay Plus REST";5;"2024-12-27 19:04:00"
3261;FZKTROBQA;27939;100280.000000;"Pagos por transferencia bancaria";5;"2024-12-27 17:00:33"
3260;ZLVVQELJZ;39734;161590.000000;"Pagos por transferencia bancaria";5;"2024-12-27 15:48:44"
3259;GZRYDVMRT;35737;109100.000000;"Pagos por transferencia bancaria";5;"2024-12-27 15:01:54"
3258;OCTJGLBFH;40014;101300.000000;"Webpay Plus REST";5;"2024-12-27 14:50:31"
3257;ZAQLRVTOC;32021;207220.000000;"Webpay Plus REST";5;"2024-12-27 13:55:01"
3256;PVAJSVOOM;29771;157200.000000;"Pagos por transferencia bancaria";5;"2024-12-27 13:00:40"
3255;KQSDYTITR;41512;56600.000000;"Webpay Plus REST";5;"2024-12-27 11:57:27"
3254;CNQZPUPQX;19340;110310.000000;"Webpay Plus REST";5;"2024-12-27 11:44:52"
3253;IMXGAKNRP;34629;92250.000000;"Webpay Plus REST";4;"2024-12-27 11:27:01"
3252;VMBBMMAGY;38593;189200.000000;"Webpay Plus REST";5;"2024-12-27 10:36:45"
3251;CMHFXWJXI;36122;100350.000000;"Pagos por transferencia bancaria";5;"2024-12-27 10:15:00"
3250;VTHRTBKHR;19189;108300.000000;"Webpay Plus REST";5;"2024-12-27 09:43:24"
3249;ICLAYUYBU;37344;539580.000000;"Webpay Plus REST";4;"2024-12-27 09:14:38"
3248;ZOXCGBALX;30737;81235.000000;"Webpay Plus REST";5;"2024-12-27 08:54:40"
3247;BQLGTFIGY;31105;200300.000000;"Webpay Plus REST";5;"2024-12-27 08:44:26"
3246;ZWUIFHZZA;30517;133800.000000;"Webpay Plus REST";5;"2024-12-27 03:45:38"
3245;TFEBAAEEN;30854;1908750.000000;"Pagos por transferencia bancaria";6;"2024-12-27 02:18:27"
3244;ESCAFNRIZ;21979;114000.000000;"Pagos por transferencia bancaria";5;"2024-12-27 01:21:04"
3243;OTFBXLGUK;13022;260950.000000;"Pagos por transferencia bancaria";5;"2024-12-27 01:20:20"
3242;KKYWQPCRE;17041;299800.000000;"Webpay Plus REST";5;"2024-12-27 00:05:13"
3241;FRNJZEPNR;29336;57869.000000;"Webpay Plus REST";5;"2024-12-26 23:56:48"
3240;HNHPPBACD;39897;207200.000000;"Webpay Plus REST";5;"2024-12-26 23:37:17"
3239;AFBJRRLNU;40671;133600.000000;"Webpay Plus REST";5;"2024-12-26 23:13:36"
3238;ZZLJJJKQD;41430;100500.000000;"Webpay Plus REST";4;"2024-12-26 22:11:56"
3237;JYOKETXIQ;41505;101900.000000;"Webpay Plus REST";5;"2024-12-26 21:41:06"
3236;BYVTCQQAL;16434;221170.000000;"Webpay Plus REST";5;"2024-12-26 21:30:50"
3235;GABKOGIDV;11669;128300.000000;"Webpay Plus REST";5;"2024-12-26 20:59:57"
3234;JYJNQNENC;13010;61610.000000;"Webpay Plus REST";5;"2024-12-26 20:50:46"
3233;IBKCIRPKC;27507;108910.000000;"Webpay Plus REST";5;"2024-12-26 19:56:01"
3232;HKELDEBRN;39731;272650.000000;"Webpay Plus REST";5;"2024-12-26 19:35:56"
3231;RYRXFELIU;21264;198835.000000;"Webpay Plus REST";5;"2024-12-26 19:04:02"
3230;IAXMWNPCP;39731;228150.000000;"Pagos por transferencia bancaria";6;"2024-12-26 18:54:48"
3229;DFEIVAYUK;41504;66940.000000;"Webpay Plus REST";4;"2024-12-26 17:42:57"
3228;JADTZJOIH;41268;53070.000000;"Webpay Plus REST";4;"2024-12-26 17:22:48"
3227;MHAXMKZRH;40169;110100.000000;"Pagos por transferencia bancaria";5;"2024-12-26 17:05:56"
3226;RWNHAWGAD;39878;50160.000000;"Webpay Plus REST";4;"2024-12-26 16:58:19"
3225;ASVRYNGRJ;41281;127010.000000;"Webpay Plus REST";5;"2024-12-26 16:27:41"
3224;MBIJTFJCG;34837;178860.000000;"Webpay Plus REST";5;"2024-12-26 16:21:17"
3223;VVLMKADSR;37894;171900.000000;"Webpay Plus REST";5;"2024-12-26 15:52:14"
3221;PQSNXRSZS;17833;335800.000000;"Webpay Plus REST";4;"2024-12-26 15:47:45"
3222;KZPMDRWDN;38643;101500.000000;"Webpay Plus REST";5;"2024-12-26 15:47:45"
3220;BBDNXDEFG;14758;177030.000000;"Pagos por transferencia bancaria";5;"2024-12-26 15:37:01"
3219;ABKUKLFIM;34511;59158.000000;"Webpay Plus REST";5;"2024-12-26 15:21:15"
3218;OXQZXCFDM;11875;110600.000000;"Pagos por transferencia bancaria";5;"2024-12-26 15:20:26"
3217;EQLYPEFUR;11939;147850.000000;"Webpay Plus REST";5;"2024-12-26 14:58:33"
3216;OFBXUTBKW;9258;60148.000000;"Webpay Plus REST";5;"2024-12-26 13:34:26"
3215;NUCCDHEKN;15288;121600.000000;"Webpay Plus REST";5;"2024-12-26 13:24:57"
3214;BEBAZJVFR;22702;204600.000000;"Webpay Plus REST";5;"2024-12-26 13:06:25"
3213;XCHDXFWZE;31240;128600.000000;"Webpay Plus REST";5;"2024-12-26 12:52:51"
3212;CJDEIZQQD;41498;255400.000000;"Pagos por transferencia bancaria";5;"2024-12-26 12:16:59"
3211;HGQYCNVPD;13309;100300.000000;"Webpay Plus REST";5;"2024-12-26 11:47:02"
3210;UJLPCBCGJ;41495;176850.000000;"Webpay Plus REST";5;"2024-12-26 11:37:27"
3209;CVQUQCAGW;38346;205300.000000;"Pagos por transferencia bancaria";5;"2024-12-26 11:35:22"
3208;GVZAZUJSL;11919;1000941.000000;"Webpay Plus REST";4;"2024-12-26 11:34:05"
3207;STTJTURDT;15366;109100.000000;"Webpay Plus REST";5;"2024-12-26 11:17:44"
3206;NZOZZGXYW;27660;56895.000000;"Webpay Plus REST";5;"2024-12-26 10:10:03"
3205;JEHRNKNBX;14510;62654.000000;"Pagos por transferencia bancaria";5;"2024-12-26 10:00:29"
3204;DLRDMANLZ;17250;172100.000000;"Webpay Plus REST";5;"2024-12-26 01:17:07"
3203;DOUUMKBRX;41392;169500.000000;"Pagos por transferencia bancaria";5;"2024-12-26 00:14:28"
3202;BWNRFJCPM;13925;354200.000000;"Webpay Plus REST";4;"2024-12-25 23:49:07"
3201;PXUVLHMOE;41494;129500.000000;"Webpay Plus REST";5;"2024-12-25 23:15:55"
3200;GJKMSFYYK;41492;58178.000000;"Webpay Plus REST";5;"2024-12-25 23:00:14"
3199;QMYKKGBFK;22823;590757.000000;"Webpay Plus REST";4;"2024-12-25 22:24:16"
3198;AQVNDFIPA;13839;303810.000000;"Webpay Plus REST";4;"2024-12-25 21:28:37"
3197;XLZSOEGCC;38589;204900.000000;"Webpay Plus REST";5;"2024-12-25 20:57:51"
3196;NJGIKBYSY;40559;55700.000000;"Webpay Plus REST";4;"2024-12-25 20:34:00"
3195;CJUQWSEVL;13839;480177.000000;"Pagos por transferencia bancaria";6;"2024-12-25 19:49:23"
3194;CQPLVLKGN;11875;193900.000000;"Pagos por transferencia bancaria";5;"2024-12-25 16:20:42"
3193;BWXSYGPWY;40431;225850.000000;"Webpay Plus REST";5;"2024-12-25 15:47:48"
3192;MROTFQSWZ;35191;115110.000000;"Webpay Plus REST";5;"2024-12-25 14:48:22"
3191;BSERSYXHG;40005;104000.000000;"Webpay Plus REST";5;"2024-12-25 13:44:11"
3190;WFQSHPOZQ;39568;192360.000000;"Webpay Plus REST";5;"2024-12-25 13:31:11"
3189;CIRLHTIWX;40908;211700.000000;"Pagos por transferencia bancaria";5;"2024-12-25 12:40:51"
3188;VBQYAIWPE;41484;51300.000000;"Webpay Plus REST";4;"2024-12-25 12:31:46"
3187;MMMYOZZAG;20477;112300.000000;"Webpay Plus REST";5;"2024-12-25 10:32:38"
3186;LVKUIZZLM;41450;90612.000000;"Webpay Plus REST";5;"2024-12-25 06:28:24"
3185;YFDVWKCQI;41479;68870.000000;"Webpay Plus REST";5;"2024-12-25 02:39:29"
3184;EXQBOZLRT;41477;125600.000000;"Webpay Plus REST";5;"2024-12-24 19:38:02"
3183;NDEBZBRBV;37937;281220.000000;"Webpay Plus REST";5;"2024-12-24 18:26:11"
3182;SZJKGFCSV;41475;59700.000000;"Webpay Plus REST";4;"2024-12-24 17:10:07"
3181;TTLOFMAMW;28702;60278.000000;"Pagos por transferencia bancaria";5;"2024-12-24 16:07:46"
3180;RTLTTJVDE;12560;123070.000000;"Pagos por transferencia bancaria";5;"2024-12-24 15:24:14"
3179;OIQXKJUXO;31612;116800.000000;"Webpay Plus REST";5;"2024-12-24 11:56:20"
3178;DOOFVINGV;41442;52900.000000;"Pagos por transferencia bancaria";6;"2024-12-24 10:30:47"
3177;BDSSSOJWD;16367;119100.000000;"Webpay Plus REST";5;"2024-12-24 09:20:34"
3176;TBORZQXUO;13561;170500.000000;"Webpay Plus REST";5;"2024-12-24 01:22:36"
3175;CVZWZOBZR;41470;107000.000000;"Webpay Plus REST";5;"2024-12-23 22:46:22"
3174;FBBUVMWJU;41468;60829.000000;"Pagos por transferencia bancaria";5;"2024-12-23 21:08:13"
3173;BZEVEJWWC;40220;57006.000000;"Webpay Plus REST";5;"2024-12-23 20:23:58"
3172;OSDQUOIIE;40069;100200.000000;"Webpay Plus REST";4;"2024-12-23 19:15:56"
3171;GDQDVEECF;22687;106400.000000;"Pagos por transferencia bancaria";5;"2024-12-23 18:24:30"
3170;LHABHCXMW;2341;100000.000000;"Pagos por transferencia bancaria";5;"2024-12-23 17:21:26"
3169;MGIZZBLSD;19872;103150.000000;"Webpay Plus REST";5;"2024-12-23 16:26:38"
3168;PCEFTRYCP;39582;114000.000000;"Webpay Plus REST";5;"2024-12-23 16:08:52"
3167;QRLVYPLJQ;41465;54900.000000;"Webpay Plus REST";4;"2024-12-23 14:53:22"
3166;DOSUTXDIH;41416;108100.000000;"Webpay Plus REST";5;"2024-12-23 14:09:23"
3165;EUGQWPNIL;40372;133900.000000;"Webpay Plus REST";5;"2024-12-23 13:35:30"
3164;JWSTOKMJD;21190;106400.000000;"Webpay Plus REST";5;"2024-12-23 13:20:23"
3163;CJBSOYXEN;35191;107670.000000;"Pagos por transferencia bancaria";5;"2024-12-23 11:31:18"
3162;TSJLJMYJW;31385;82135.000000;"Webpay Plus REST";5;"2024-12-23 10:34:38"
3161;OBXUNSPXB;11824;469500.000000;"Webpay Plus REST";4;"2024-12-23 09:49:18"
3160;YLXIZUMFM;41461;63778.000000;"Webpay Plus REST";5;"2024-12-23 03:02:27"
3159;FIZZCRYSM;11855;104000.000000;"Webpay Plus REST";5;"2024-12-23 01:35:39"
3158;WASKWUSVY;41459;60192.000000;"Webpay Plus REST";5;"2024-12-23 01:20:05"
3157;LWEPQECMQ;41458;57300.000000;"Webpay Plus REST";5;"2024-12-23 00:24:28"
3156;WJSPDYEEM;37509;138000.000000;"Webpay Plus REST";5;"2024-12-22 23:55:13"
3155;UVVEIYRHU;23120;107800.000000;"Pagos por transferencia bancaria";5;"2024-12-22 23:23:43"
3154;VFGIAQYVG;41367;92541.000000;"Webpay Plus REST";5;"2024-12-22 22:21:34"
3153;CAZKENIYD;25484;150200.000000;"Webpay Plus REST";5;"2024-12-22 22:08:41"
3152;IVHJHQLML;41457;63681.000000;"Webpay Plus REST";5;"2024-12-22 21:52:45"
3151;YBNXPHKDQ;38755;64221.000000;"Webpay Plus REST";5;"2024-12-22 21:51:58"
3150;YMMCMOVRL;37055;79869.000000;"Webpay Plus REST";5;"2024-12-22 21:47:03"
3149;INIHDYAQI;41453;113700.000000;"Webpay Plus REST";5;"2024-12-22 20:40:34"
3148;VBQWFWMKF;41431;63135.000000;"Webpay Plus REST";4;"2024-12-22 19:27:23"
3147;AFREIDBZT;27433;75178.000000;"Webpay Plus REST";5;"2024-12-22 16:22:02"
3146;RLOEDPQJA;41430;188710.000000;"Webpay Plus REST";5;"2024-12-22 15:09:35"
3145;FXMEOUBBV;41050;138980.000000;"Webpay Plus REST";5;"2024-12-22 14:44:26"
3144;PBFZUSQQT;11414;124480.000000;"Webpay Plus REST";5;"2024-12-22 14:35:28"
3143;NOCJARGSI;41440;50000.000000;"Webpay Plus REST";4;"2024-12-22 00:51:52"
3142;AGPOGKKIL;16611;262390.000000;"Webpay Plus REST";5;"2024-12-21 23:08:42"
3141;YMOTYGVKP;40614;374840.000000;"Webpay Plus REST";4;"2024-12-21 22:29:02"
3140;ACJBSROIZ;39042;106140.000000;"Webpay Plus REST";5;"2024-12-21 20:13:27"
3139;IJCSWAPKQ;12157;105600.000000;"Webpay Plus REST";5;"2024-12-21 19:35:04"
3138;AKYKVMNAS;41434;79239.000000;"Webpay Plus REST";5;"2024-12-21 18:57:59"
